Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2023-12-11,CH,Switzerland,EUR,3628,4441862,12,14161
2024-02-07,CH,Switzerland,EUR,0,4451857,0,14170
2024-03-03,CH,Switzerland,EUR,0,4452623,0,14170
2024-04-03,CH,Switzerland,EUR,0,4453298,0,14170
2024-04-04,CH,Switzerland,EUR,0,4453298,0,14170
2024-08-10,CH,Switzerland,EUR,0,4458358,0,14170
2024-08-22,CH,Switzerland,EUR,0,4459447,0,14170
2024-09-25,CH,Switzerland,EUR,0,4463202,0,14170
2024-09-28,CH,Switzerland,EUR,0,4463202,0,14170
2024-11-13,CH,Switzerland,EUR,0,4470863,0,14170
2024-12-03,CH,Switzerland,EUR,0,4473402,0,14170
2025-01-10,CH,Switzerland,EUR,0,4476250,0,14170
2025-01-22,CH,Switzerland,EUR,0,4476806,0,14170
2025-02-05,CH,Switzerland,EUR,0,4477188,0,14170
2025-02-07,CH,Switzerland,EUR,0,4477188,0,14170
2025-03-19,CH,Switzerland,EUR,0,4477868,0,14170
2025-05-23,CH,Switzerland,EUR,0,4478618,0,14170
2020-01-05,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-01-09,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-01-13,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-02-07,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-02-29,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-03-02,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-03-13,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-03-19,SY,Syrian Arab Republic,EMR,0,0,0,0
2020-04-18,SY,Syrian Arab Republic,EMR,5,38,0,2
2020-04-20,SY,Syrian Arab Republic,EMR,1,39,1,3
2020-04-25,SY,Syrian Arab Republic,EMR,0,42,0,3
2020-05-19,SY,Syrian Arab Republic,EMR,0,58,0,3
2020-05-20,SY,Syrian Arab Republic,EMR,0,58,0,3
2020-05-25,SY,Syrian Arab Republic,EMR,16,86,0,4
2020-06-14,SY,Syrian Arab Republic,EMR,0,170,0,6
2020-06-30,SY,Syrian Arab Republic,EMR,13,269,0,9
2020-08-04,SY,Syrian Arab Republic,EMR,38,847,2,46
2020-08-22,SY,Syrian Arab Republic,EMR,65,2073,1,83
2020-09-12,SY,Syrian Arab Republic,EMR,60,3476,3,150
2020-09-18,SY,Syrian Arab Republic,EMR,37,3691,2,165
2020-10-12,SY,Syrian Arab Republic,EMR,45,4718,3,224
2020-10-13,SY,Syrian Arab Republic,EMR,56,4774,4,228
2020-10-21,SY,Syrian Arab Republic,EMR,46,5180,3,254
2020-10-30,SY,Syrian Arab Republic,EMR,53,5633,3,281
2020-11-14,SY,Syrian Arab Republic,EMR,66,6552,4,337
2020-11-23,SY,Syrian Arab Republic,EMR,71,7225,4,376
2020-11-24,SY,Syrian Arab Republic,EMR,70,7295,4,380
2020-11-26,SY,Syrian Arab Republic,EMR,90,7459,6,391
2020-12-06,SY,Syrian Arab Republic,EMR,87,8320,5,442
2020-12-13,SY,Syrian Arab Republic,EMR,130,9041,15,506
2020-12-21,SY,Syrian Arab Republic,EMR,145,10195,9,610
2020-12-29,SY,Syrian Arab Republic,EMR,105,11138,8,686
2021-01-05,SY,Syrian Arab Republic,EMR,89,11799,5,734
2021-01-08,SY,Syrian Arab Republic,EMR,96,12084,8,755
2021-02-02,SY,Syrian Arab Republic,EMR,48,14096,5,926
2021-02-18,SY,Syrian Arab Republic,EMR,50,15001,3,987
2021-03-02,SY,Syrian Arab Republic,EMR,54,15642,5,1032
2021-03-13,SY,Syrian Arab Republic,EMR,71,16328,5,1090
2021-03-21,SY,Syrian Arab Republic,EMR,163,17240,12,1153
2021-05-02,SY,Syrian Arab Republic,EMR,85,22818,6,1598
2021-05-20,SY,Syrian Arab Republic,EMR,54,23884,4,1714
2021-05-29,SY,Syrian Arab Republic,EMR,45,24410,4,1758
2021-06-05,SY,Syrian Arab Republic,EMR,28,24619,5,1787
2021-06-12,SY,Syrian Arab Republic,EMR,24,24767,2,1806
2021-06-17,SY,Syrian Arab Republic,EMR,42,24946,5,1826
2021-07-08,SY,Syrian Arab Republic,EMR,23,25735,2,1893
2021-07-14,SY,Syrian Arab Republic,EMR,6,25801,1,1900
2021-07-25,SY,Syrian Arab Republic,EMR,7,25865,0,1905
2021-07-30,SY,Syrian Arab Republic,EMR,12,25942,1,1912
2021-08-08,SY,Syrian Arab Republic,EMR,10,26081,0,1919
2021-08-12,SY,Syrian Arab Republic,EMR,29,26165,3,1927
2021-08-23,SY,Syrian Arab Republic,EMR,102,26901,7,1971
2021-08-25,SY,Syrian Arab Republic,EMR,112,27115,4,1981
2021-09-11,SY,Syrian Arab Republic,EMR,135,29221,6,2066
2021-10-09,SY,Syrian Arab Republic,EMR,293,36453,8,2322
2021-10-10,SY,Syrian Arab Republic,EMR,260,36713,10,2332
2021-10-20,SY,Syrian Arab Republic,EMR,414,39902,17,2446
2021-11-16,SY,Syrian Arab Republic,EMR,146,46421,6,2672
2021-11-17,SY,Syrian Arab Republic,EMR,143,46564,5,2677
2021-11-23,SY,Syrian Arab Republic,EMR,119,47331,5,2709
2021-11-24,SY,Syrian Arab Republic,EMR,117,47448,5,2714
2021-11-26,SY,Syrian Arab Republic,EMR,106,47664,5,2724
2021-12-02,SY,Syrian Arab Republic,EMR,97,48267,6,2755
2021-12-07,SY,Syrian Arab Republic,EMR,90,48709,5,2782
2021-12-08,SY,Syrian Arab Republic,EMR,92,48801,6,2788
2021-12-27,SY,Syrian Arab Republic,EMR,38,50089,4,2875
2022-01-18,SY,Syrian Arab Republic,EMR,38,50748,3,2950
2022-02-08,SY,Syrian Arab Republic,EMR,90,52005,3,3011
2022-02-11,SY,Syrian Arab Republic,EMR,135,52378,3,3020
2022-02-18,SY,Syrian Arab Republic,EMR,130,53278,3,3041
2022-03-17,SY,Syrian Arab Republic,EMR,29,55460,2,3120
2022-03-23,SY,Syrian Arab Republic,EMR,18,55595,1,3128
2022-03-25,SY,Syrian Arab Republic,EMR,13,55623,1,3130
2022-04-02,SY,Syrian Arab Republic,EMR,6,55701,1,3142
2022-04-06,SY,Syrian Arab Republic,EMR,5,55723,0,3145
2022-04-19,SY,Syrian Arab Republic,EMR,5,55778,0,3150
2022-04-22,SY,Syrian Arab Republic,EMR,5,55790,0,3150
2022-05-07,SY,Syrian Arab Republic,EMR,5,55842,0,3150
2022-05-11,SY,Syrian Arab Republic,EMR,5,55863,0,3150
2022-05-12,SY,Syrian Arab Republic,EMR,2,55865,0,3150
2022-05-13,SY,Syrian Arab Republic,EMR,2,55867,0,3150
2022-06-16,SY,Syrian Arab Republic,EMR,1,55909,0,3150
2022-06-18,SY,Syrian Arab Republic,EMR,1,55913,0,3150
2022-06-30,SY,Syrian Arab Republic,EMR,1,55926,0,3150
2022-07-02,SY,Syrian Arab Republic,EMR,2,55929,0,3150
2022-07-14,SY,Syrian Arab Republic,EMR,3,55960,0,3150
2022-08-02,SY,Syrian Arab Republic,EMR,45,56353,0,3150
2022-08-15,SY,Syrian Arab Republic,EMR,28,56728,1,3158
2022-08-16,SY,Syrian Arab Republic,EMR,28,56756,1,3159
2022-08-25,SY,Syrian Arab Republic,EMR,22,56924,0,3162
2022-09-04,SY,Syrian Arab Republic,EMR,3,57072,0,3163
2022-09-07,SY,Syrian Arab Republic,EMR,16,57114,0,3163
2022-09-30,SY,Syrian Arab Republic,EMR,11,57299,0,3163
2022-10-12,SY,Syrian Arab Republic,EMR,1,57326,0,3163
2022-10-24,SY,Syrian Arab Republic,EMR,1,57348,0,3163
2022-11-01,SY,Syrian Arab Republic,EMR,1,57360,0,3163
2022-11-02,SY,Syrian Arab Republic,EMR,2,57362,0,3163
2022-11-24,SY,Syrian Arab Republic,EMR,1,57391,0,3163
2022-11-26,SY,Syrian Arab Republic,EMR,1,57393,0,3163
2022-12-05,SY,Syrian Arab Republic,EMR,1,57406,0,3163
2022-12-08,SY,Syrian Arab Republic,EMR,1,57410,0,3163
2023-01-04,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-01-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-01-28,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-02-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-02-18,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-02-28,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-04-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-04-07,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-04-13,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-05-03,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-05-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-06-20,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-07-12,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-08-04,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-08-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-08-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-10-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-10-24,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-08,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-17,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-19,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-20,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-11-28,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-12-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-12-24,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-12-29,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2023-12-30,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-01-08,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-01-11,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-01-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-01-31,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-02-21,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-02-23,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-03-02,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-03-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-03-17,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-04-21,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-05-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-05-19,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-05-22,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-05-24,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-05-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-06-05,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-06-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-07-07,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-07-29,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-08-09,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-08-10,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-08-14,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-08-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-08-30,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-09-03,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-10-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-10-09,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-10-14,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-10-25,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-11-07,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-11-14,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-11-22,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-11-23,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-11-30,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-12-02,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-12-19,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2024-12-31,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-01-02,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-01-03,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-01-10,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-01-19,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-01-22,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-03-07,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-03-14,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-04-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-06-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2025-07-08,SY,Syrian Arab Republic,EMR,0,57423,0,3163
2020-02-03,TJ,Tajikistan,EUR,0,0,0,0
2020-04-10,TJ,Tajikistan,EUR,0,0,0,0
2020-04-28,TJ,Tajikistan,EUR,0,0,0,0
2020-05-01,TJ,Tajikistan,EUR,15,15,0,0
2020-08-18,TJ,Tajikistan,EUR,34,8099,0,64
2020-10-30,TJ,Tajikistan,EUR,39,10939,0,82
2020-11-04,TJ,Tajikistan,EUR,43,11139,1,83
2020-11-21,TJ,Tajikistan,EUR,43,11815,0,86
2021-02-07,TJ,Tajikistan,EUR,0,13714,0,91
2021-02-15,TJ,Tajikistan,EUR,0,13714,0,91
2021-02-21,TJ,Tajikistan,EUR,0,13714,0,91
2021-03-10,TJ,Tajikistan,EUR,0,13714,0,91
2021-03-28,TJ,Tajikistan,EUR,0,13714,0,91
2021-04-23,TJ,Tajikistan,EUR,0,13714,0,91
2021-06-11,TJ,Tajikistan,EUR,0,13714,0,91
2021-07-24,TJ,Tajikistan,EUR,78,14923,0,117
2021-08-05,TJ,Tajikistan,EUR,76,15840,1,123
2021-08-08,TJ,Tajikistan,EUR,68,16051,0,123
2021-08-23,TJ,Tajikistan,EUR,46,16914,0,125
2021-08-28,TJ,Tajikistan,EUR,42,17138,0,125
2021-09-01,TJ,Tajikistan,EUR,0,17252,0,125
2021-10-12,TJ,Tajikistan,EUR,0,17484,0,125
2021-12-24,TJ,Tajikistan,EUR,0,17493,0,125
2022-03-01,TJ,Tajikistan,EUR,0,17786,0,125
2022-03-11,TJ,Tajikistan,EUR,0,17786,0,125
2022-04-24,TJ,Tajikistan,EUR,0,17786,0,125
2022-06-10,TJ,Tajikistan,EUR,0,17786,0,125
2022-07-11,TJ,Tajikistan,EUR,0,17786,0,125
2022-07-14,TJ,Tajikistan,EUR,0,17786,0,125
2022-09-29,TJ,Tajikistan,EUR,0,17786,0,125
2022-10-16,TJ,Tajikistan,EUR,0,17786,0,125
2022-10-21,TJ,Tajikistan,EUR,0,17786,0,125
2022-11-14,TJ,Tajikistan,EUR,0,17786,0,125
2022-11-23,TJ,Tajikistan,EUR,0,17786,0,125
2022-12-02,TJ,Tajikistan,EUR,0,17786,0,125
2023-01-17,TJ,Tajikistan,EUR,0,17786,0,125
2023-02-10,TJ,Tajikistan,EUR,0,17786,0,125
2023-02-11,TJ,Tajikistan,EUR,0,17786,0,125
2023-03-15,TJ,Tajikistan,EUR,0,17786,0,125
2023-05-24,TJ,Tajikistan,EUR,0,17786,0,125
2023-06-18,TJ,Tajikistan,EUR,0,17786,0,125
2023-07-16,TJ,Tajikistan,EUR,0,17786,0,125
2023-09-06,TJ,Tajikistan,EUR,0,17786,0,125
2024-01-12,TJ,Tajikistan,EUR,0,17786,0,125
2024-01-30,TJ,Tajikistan,EUR,0,17786,0,125
2024-02-23,TJ,Tajikistan,EUR,0,17786,0,125
2024-03-26,TJ,Tajikistan,EUR,0,17786,0,125
2024-04-04,TJ,Tajikistan,EUR,0,17786,0,125
2024-04-29,TJ,Tajikistan,EUR,0,17786,0,125
2024-06-03,TJ,Tajikistan,EUR,0,17786,0,125
2024-06-07,TJ,Tajikistan,EUR,0,17786,0,125
2024-07-04,TJ,Tajikistan,EUR,0,17786,0,125
2024-07-06,TJ,Tajikistan,EUR,0,17786,0,125
2024-07-27,TJ,Tajikistan,EUR,0,17786,0,125
2024-09-10,TJ,Tajikistan,EUR,0,17786,0,125
2024-12-20,TJ,Tajikistan,EUR,0,17786,0,125
2024-12-29,TJ,Tajikistan,EUR,0,17786,0,125
2025-04-14,TJ,Tajikistan,EUR,0,17786,0,125
2025-04-15,TJ,Tajikistan,EUR,0,17786,0,125
2025-04-17,TJ,Tajikistan,EUR,0,17786,0,125
2025-06-07,TJ,Tajikistan,EUR,0,17786,0,125
2025-06-16,TJ,Tajikistan,EUR,0,17786,0,125
2025-07-08,TJ,Tajikistan,EUR,0,17786,0,125
2025-07-11,TJ,Tajikistan,EUR,0,17786,0,125
2025-07-13,TJ,Tajikistan,EUR,0,17786,0,125
2020-01-08,TH,Thailand,SEAR,0,0,0,0
2020-01-14,TH,Thailand,SEAR,4,5,0,0
2020-01-28,TH,Thailand,SEAR,2,14,0,0
2020-02-07,TH,Thailand,SEAR,0,25,0,0
2020-02-09,TH,Thailand,SEAR,0,32,0,0
2020-02-12,TH,Thailand,SEAR,0,33,0,0
2020-02-13,TH,Thailand,SEAR,0,33,0,0
2020-03-01,TH,Thailand,SEAR,0,42,0,0
2020-03-04,TH,Thailand,SEAR,0,43,0,1
2020-03-09,TH,Thailand,SEAR,0,50,0,1
2020-03-17,TH,Thailand,SEAR,30,177,0,1
2020-03-18,TH,Thailand,SEAR,35,212,0,1
2020-03-27,TH,Thailand,SEAR,91,1136,1,5
2020-03-28,TH,Thailand,SEAR,109,1245,1,6
2020-03-29,TH,Thailand,SEAR,143,1388,1,7
2020-04-05,TH,Thailand,SEAR,102,2169,3,23
2020-04-10,TH,Thailand,SEAR,50,2473,1,33
2020-04-20,TH,Thailand,SEAR,27,2792,0,47
2020-04-28,TH,Thailand,SEAR,7,2938,2,54
2020-05-03,TH,Thailand,SEAR,3,2969,0,54
2020-05-12,TH,Thailand,SEAR,2,3017,0,56
2020-05-15,TH,Thailand,SEAR,7,3025,0,56
2020-05-22,TH,Thailand,SEAR,0,3037,0,56
2020-05-27,TH,Thailand,SEAR,9,3054,0,57
2020-05-28,TH,Thailand,SEAR,11,3065,0,57
2020-06-07,TH,Thailand,SEAR,8,3112,0,58
2020-06-10,TH,Thailand,SEAR,4,3125,0,58
2020-06-14,TH,Thailand,SEAR,1,3135,0,58
2020-06-29,TH,Thailand,SEAR,7,3169,0,58
2020-07-20,TH,Thailand,SEAR,1,3250,0,58
2020-07-26,TH,Thailand,SEAR,9,3291,0,58
2020-08-01,TH,Thailand,SEAR,2,3312,0,58
2020-08-04,TH,Thailand,SEAR,1,3321,0,58
2020-08-05,TH,Thailand,SEAR,7,3328,0,58
2020-08-13,TH,Thailand,SEAR,3,3359,0,58
2020-08-21,TH,Thailand,SEAR,1,3390,0,58
2020-08-27,TH,Thailand,SEAR,1,3404,0,58
2020-09-08,TH,Thailand,SEAR,1,3446,0,58
2020-09-11,TH,Thailand,SEAR,7,3461,0,58
2020-09-21,TH,Thailand,SEAR,0,3506,0,59
2020-09-22,TH,Thailand,SEAR,5,3511,0,59
2020-09-24,TH,Thailand,SEAR,2,3516,0,59
2020-09-27,TH,Thailand,SEAR,1,3523,0,59
2020-09-30,TH,Thailand,SEAR,5,3564,0,59
2020-10-06,TH,Thailand,SEAR,10,3600,0,59
2020-10-08,TH,Thailand,SEAR,7,3622,0,59
2020-10-09,TH,Thailand,SEAR,6,3628,0,59
2020-10-15,TH,Thailand,SEAR,13,3665,0,59
2020-10-28,TH,Thailand,SEAR,13,3759,0,59
2020-11-06,TH,Thailand,SEAR,8,3818,1,60
2020-11-24,TH,Thailand,SEAR,2,3922,0,60
2020-12-03,TH,Thailand,SEAR,13,4039,0,60
2020-12-06,TH,Thailand,SEAR,14,4086,0,60
2020-12-11,TH,Thailand,SEAR,11,4180,0,60
2020-12-15,TH,Thailand,SEAR,9,4246,0,60
2020-12-30,TH,Thailand,SEAR,250,6690,0,61
2021-01-10,TH,Thailand,SEAR,245,10298,0,67
2021-01-15,TH,Thailand,SEAR,188,11450,0,69
2021-01-20,TH,Thailand,SEAR,59,12653,1,71
2021-01-21,TH,Thailand,SEAR,142,12795,0,71
2021-01-30,TH,Thailand,SEAR,930,17953,1,77
2021-02-01,TH,Thailand,SEAR,836,19618,0,77
2021-02-09,TH,Thailand,SEAR,189,23746,0,79
2021-02-16,TH,Thailand,SEAR,72,24786,0,82
2021-02-17,TH,Thailand,SEAR,175,24961,0,82
2021-02-23,TH,Thailand,SEAR,95,25599,0,83
2021-02-27,TH,Thailand,SEAR,72,25881,0,83
2021-03-08,TH,Thailand,SEAR,71,26441,0,85
2021-03-12,TH,Thailand,SEAR,81,26679,0,85
2021-03-14,TH,Thailand,SEAR,170,26927,0,86
2021-03-19,TH,Thailand,SEAR,100,27594,1,90
2021-03-25,TH,Thailand,SEAR,97,28443,0,92
2021-03-28,TH,Thailand,SEAR,77,28734,1,94
2021-04-06,TH,Thailand,SEAR,250,29571,0,95
2021-04-07,TH,Thailand,SEAR,334,29905,0,95
2021-04-12,TH,Thailand,SEAR,985,33610,0,97
2021-04-17,TH,Thailand,SEAR,1547,40585,2,99
2021-04-22,TH,Thailand,SEAR,1470,48113,7,117
2021-05-05,TH,Thailand,SEAR,2112,74900,15,318
2021-05-10,TH,Thailand,SEAR,1630,85005,22,421
2021-05-11,TH,Thailand,SEAR,1919,86924,31,452
2021-05-12,TH,Thailand,SEAR,1983,88907,34,486
2021-05-16,TH,Thailand,SEAR,2302,101447,24,589
2021-05-29,TH,Thailand,SEAR,4803,149779,34,988
2021-06-08,TH,Thailand,SEAR,2662,182548,28,1297
2021-06-25,TH,Thailand,SEAR,3644,236291,44,1819
2021-06-29,TH,Thailand,SEAR,4662,254515,36,1970
2021-07-02,TH,Thailand,SEAR,6087,270921,61,2141
2021-07-13,TH,Thailand,SEAR,8685,353712,56,2847
2021-07-14,TH,Thailand,SEAR,9317,363029,87,2934
2021-07-17,TH,Thailand,SEAR,10082,391989,141,3240
2021-07-19,TH,Thailand,SEAR,11784,415170,81,3422
2021-07-27,TH,Thailand,SEAR,14150,526828,118,4264
2021-07-30,TH,Thailand,SEAR,17345,578375,117,4679
2021-08-02,TH,Thailand,SEAR,17970,633284,178,5168
2021-08-16,TH,Thailand,SEAR,21157,928314,182,7734
2021-08-17,TH,Thailand,SEAR,20128,948442,239,7973
2021-08-25,TH,Thailand,SEAR,18417,1102368,297,10085
2021-09-01,TH,Thailand,SEAR,14802,1219531,252,11841
2021-09-02,TH,Thailand,SEAR,14956,1234487,262,12103
2021-09-08,TH,Thailand,SEAR,14176,1322519,228,13511
2021-09-18,TH,Thailand,SEAR,14109,1462901,122,15246
2021-09-19,TH,Thailand,SEAR,13576,1476477,117,15363
2021-09-25,TH,Thailand,SEAR,11957,1549267,127,16143
2021-10-07,TH,Thailand,SEAR,11200,1678297,113,17418
2021-10-09,TH,Thailand,SEAR,10630,1700067,73,17607
2021-10-19,TH,Thailand,SEAR,9122,1802934,71,18407
2021-10-31,TH,Thailand,SEAR,8859,1912024,47,19205
2021-11-08,TH,Thailand,SEAR,7592,1975591,39,19703
2021-11-10,TH,Thailand,SEAR,6978,1989473,62,19826
2021-12-10,TH,Thailand,SEAR,4193,2160780,28,21112
2021-12-14,TH,Thailand,SEAR,2862,2174906,37,21231
2021-12-16,TH,Thailand,SEAR,3684,2181960,26,21286
2021-12-17,TH,Thailand,SEAR,3537,2185497,41,21327
2021-12-21,TH,Thailand,SEAR,2476,2196529,32,21440
2021-12-22,TH,Thailand,SEAR,2532,2199061,31,21471
2021-12-28,TH,Thailand,SEAR,2305,2214712,32,21630
2021-12-31,TH,Thailand,SEAR,3111,2223435,26,21698
2022-01-13,TH,Thailand,SEAR,8167,2300457,14,21883
2022-01-20,TH,Thailand,SEAR,8129,2353062,19,21987
2022-01-23,TH,Thailand,SEAR,7686,2377500,13,22032
2022-01-24,TH,Thailand,SEAR,7139,2384639,13,22045
2022-01-26,TH,Thailand,SEAR,7587,2398944,19,22076
2022-01-27,TH,Thailand,SEAR,8078,2407022,22,22098
2022-01-30,TH,Thailand,SEAR,8444,2432534,12,22157
2022-02-01,TH,Thailand,SEAR,7422,2447964,12,22185
2022-02-12,TH,Thailand,SEAR,16330,2577445,25,22412
2022-02-17,TH,Thailand,SEAR,17349,2656411,22,22538
2022-02-18,TH,Thailand,SEAR,18066,2674477,27,22565
2022-02-21,TH,Thailand,SEAR,18883,2731198,32,22656
2022-02-23,TH,Thailand,SEAR,21232,2770793,39,22730
2022-03-03,TH,Thailand,SEAR,23618,2958162,49,23070
2022-03-04,TH,Thailand,SEAR,23834,2981996,54,23124
2022-03-11,TH,Thailand,SEAR,24792,3136649,63,23575
2022-03-19,TH,Thailand,SEAR,25804,3328973,87,24162
2022-03-28,TH,Thailand,SEAR,24635,3553720,81,24880
2022-04-02,TH,Thailand,SEAR,28029,3684755,96,25318
2022-04-07,TH,Thailand,SEAR,26081,3807908,91,25788
2022-04-19,TH,Thailand,SEAR,16891,4063844,129,27135
2022-05-01,TH,Thailand,SEAR,11535,4262484,91,28617
2022-05-02,TH,Thailand,SEAR,9331,4271815,84,28701
2022-05-09,TH,Thailand,SEAR,6488,4331338,55,29143
2022-05-12,TH,Thailand,SEAR,6019,4351237,59,29311
2022-05-23,TH,Thailand,SEAR,4099,4415593,29,29775
2022-05-31,TH,Thailand,SEAR,3955,4450457,21,30019
2022-06-01,TH,Thailand,SEAR,4563,4455020,28,30047
2022-06-02,TH,Thailand,SEAR,2560,4457580,34,30081
2022-06-03,TH,Thailand,SEAR,2976,4460556,32,30113
2022-06-17,TH,Thailand,SEAR,1967,4494880,19,30422
2022-06-20,TH,Thailand,SEAR,1784,4500828,18,30485
2022-06-27,TH,Thailand,SEAR,1735,4515890,15,30607
2022-08-13,TH,Thailand,SEAR,2140,4618652,35,31798
2022-08-18,TH,Thailand,SEAR,2143,4628200,29,31944
2022-08-21,TH,Thailand,SEAR,1968,4634180,27,32027
2022-08-22,TH,Thailand,SEAR,1531,4635711,28,32055
2022-08-29,TH,Thailand,SEAR,1273,4647685,26,32248
2022-09-09,TH,Thailand,SEAR,1191,4665347,20,32503
2022-09-10,TH,Thailand,SEAR,1106,4666453,17,32520
2022-09-11,TH,Thailand,SEAR,1093,4667546,19,32539
2022-09-17,TH,Thailand,SEAR,764,4672910,14,32617
2022-09-18,TH,Thailand,SEAR,477,4673387,12,32629
2022-09-23,TH,Thailand,SEAR,752,4677090,9,32692
2022-09-26,TH,Thailand,SEAR,319,4678671,8,32726
2022-10-02,TH,Thailand,SEAR,0,4682132,0,32771
2022-11-02,TH,Thailand,SEAR,0,4692448,0,32955
2022-11-03,TH,Thailand,SEAR,0,4692448,0,32955
2022-11-04,TH,Thailand,SEAR,0,4692448,0,32955
2022-11-16,TH,Thailand,SEAR,0,4698373,0,33037
2022-11-18,TH,Thailand,SEAR,0,4698373,0,33037
2022-11-22,TH,Thailand,SEAR,0,4702330,0,33106
2022-11-27,TH,Thailand,SEAR,0,4707244,0,33180
2022-12-01,TH,Thailand,SEAR,0,4707244,0,33180
2022-12-04,TH,Thailand,SEAR,0,4711528,0,33285
2022-12-18,TH,Thailand,SEAR,0,4718908,0,33505
